region,institucion,provincia,localidad,informe,lectura_id,capturas_raw
NOA,CREA,Salta,Las Lajitas (este),16,08/02_al_23/02,Sin datos
NOA,CREA,Salta,Las Lajitas (este),16,24/02_al_13/03,Sin datos
NOA,CREA,Salta,Las Lajitas T3,16,3,30
NOA,CREA,Salta,Las Lajitas T3,16,08/02_al_23/02,0
NOA,CREA,Salta,Las Lajitas T3,16,24/02_al_13/03,12
NOA,CREA,Salta,Metan 1,16,3,36
NOA,CREA,Salta,Metan 1,16,08/02_al_23/02,0
NOA,CREA,Salta,Metan 1,16,24/02_al_13/03,0
NOA,CREA,Salta,Metan 2,16,3,260
NOA,CREA,Salta,Metan 2,16,08/02_al_23/02,17
NOA,CREA,Salta,Metan 2,16,24/02_al_13/03,375
NOA,CREA,Salta,Mollinedo,16,3,305
NOA,CREA,Salta,Mollinedo,16,08/02_al_23/02,6
NOA,CREA,Salta,Mollinedo,16,24/02_al_13/03,153
NOA,CREA,Salta,Mosconi,16,3,Trampa perdida
NOA,CREA,Salta,Mosconi,16,08/02_al_23/02,5
NOA,CREA,Salta,Mosconi,16,24/02_al_13/03,Trampa perdida
NOA,CREA,Salta,Nstra Sra de Talavera,16,3,Sin datos
NOA,CREA,Salta,Nstra Sra de Talavera,16,08/02_al_23/02,0
NOA,CREA,Salta,Nstra Sra de Talavera,16,24/02_al_13/03,Trampa perdida
NOA,CREA,Salta,Pichanal,16,3,0
NOA,CREA,Salta,Pichanal,16,08/02_al_23/02,5
NOA,CREA,Salta,Pichanal,16,24/02_al_13/03,Trampa perdida
NOA,CREA,Salta,Piquete Cabado 2,16,3,Sin datos
NOA,CREA,Salta,Piquete Cabado 2,16,08/02_al_23/02,6
NOA,CREA,Salta,Piquete Cabado 2,16,24/02_al_13/03,25
NOA,CREA,Salta,Rosario de la Frontera,16,3,Sin datos
NOA,CREA,Salta,Rosario de la Frontera,16,08/02_al_23/02,Sin datos
NOA,CREA,Salta,Rosario de la Frontera,16,24/02_al_13/03,18
NOA,CREA,Salta,Santo Domingo,16,3,Sin datos
NOA,CREA,Salta,Santo Domingo,16,08/02_al_23/02,6
NOA,CREA,Salta,Santo Domingo,16,24/02_al_13/03,23
NOA,CREA,Salta,Saravia,16,3,Sin datos
NOA,CREA,Salta,Saravia,16,08/02_al_23/02,0
NOA,CREA,Salta,Saravia,16,24/02_al_13/03,3
NEA,CREA,Santiago Del Estero,Pozo Hondo,16,2,15
NEA,CREA,Santiago Del Estero,Pozo Hondo,16,3,57
NEA,CREA,Santiago Del Estero,Pozo Hondo,16,24/02_al_13/03,1
NEA,CREA,Santiago Del Estero,"San Pedro de
Guasayán",16,2,49
NEA,CREA,Santiago Del Estero,"San Pedro de
Guasayán",16,3,44
NEA,CREA,Santiago Del Estero,"San Pedro de
Guasayán",16,24/02_al_13/03,10
NEA,CREA,Santiago Del Estero,Termas de Río Hondo,16,2,30
NEA,CREA,Santiago Del Estero,Termas de Río Hondo,16,3,Sin datos
NEA,CREA,Santiago Del Estero,Termas de Río Hondo,16,24/02_al_13/03,Sin datos
NEA,CREA,Santiago Del Estero,Vinará,16,2,Sin datos
NEA,CREA,Santiago Del Estero,Vinará,16,3,5
NEA,CREA,Santiago Del Estero,Vinará,16,24/02_al_13/03,2
NEA,CREA,Catamarca,El Abra,16,2,146
NEA,CREA,Catamarca,El Abra,16,3,271
NEA,CREA,Catamarca,El Abra,16,24/02_al_13/03,8
NEA,CREA,Catamarca,Los Altos,16,2,0
NEA,CREA,Catamarca,Los Altos,16,3,0
NEA,CREA,Catamarca,Los Altos,16,24/02_al_13/03,3
NEA,CREA,Formosa,Las Lomitas,16,2,Sin datos
NEA,CREA,Formosa,Las Lomitas,16,3,Sin datos
NEA,CREA,Formosa,Las Lomitas,16,24/02_al_13/03,0
NEA,CREA,Formosa,Perin,16,2,Sin datos
NEA,CREA,Formosa,Perin,16,3,2
NEA,CREA,Formosa,Perin,16,24/02_al_13/03,2
NEA,INTA,Formosa,El colorado,16,2,6
NEA,INTA,Formosa,El colorado,16,3,0
NEA,INTA,Formosa,El colorado,16,24/02_al_13/03,0
NEA,INTA,Formosa,Comandante Fontana,16,2,0
NEA,INTA,Formosa,Comandante Fontana,16,3,16
NEA,INTA,Formosa,Comandante Fontana,16,24/02_al_13/03,Trampa perdida
NEA,AAPRESID,Chaco,Tres Isletas,16,2,9
NEA,AAPRESID,Chaco,Tres Isletas,16,3,Sin datos
NEA,AAPRESID,Chaco,Tres Isletas,16,24/02_al_13/03,Sin datos
NEA,AAPRESID,Chaco,Pampa del Infierno,16,2,0
NEA,AAPRESID,Chaco,Pampa del Infierno,16,3,12
NEA,AAPRESID,Chaco,Pampa del Infierno,16,24/02_al_13/03,11
NEA,AAPRESID,Chaco,Concepcion del Bermejo,16,2,19
NEA,AAPRESID,Chaco,Concepcion del Bermejo,16,3,Sin datos
NEA,AAPRESID,Chaco,Concepcion del Bermejo,16,24/02_al_13/03,6
NEA,AAPRESID,Chaco,Don Luciano (C. del Bermejo),16,2,5
NEA,AAPRESID,Chaco,Don Luciano (C. del Bermejo),16,3,Sin datos
NEA,AAPRESID,Chaco,Don Luciano (C. del Bermejo),16,24/02_al_13/03,6
NEA,AAPRESID,Chaco,Las Piedritas,16,2,0
NEA,AAPRESID,Chaco,Las Piedritas,16,3,0
NEA,AAPRESID,Chaco,Las Piedritas,16,24/02_al_13/03,0
NEA,CREA,Chaco,Los Frentones,16,2,4
NEA,CREA,Chaco,Los Frentones,16,3,41
NEA,CREA,Chaco,Los Frentones,16,24/02_al_13/03,0
NEA,CREA,Chaco,Juan José Castelli,16,2,32
NEA,CREA,Chaco,Juan José Castelli,16,3,9
NEA,CREA,Chaco,Juan José Castelli,16,24/02_al_13/03,5
NEA,CREA,Chaco,El Timbo Pampa,16,2,19
NEA,CREA,Chaco,El Timbo Pampa,16,3,Sin datos
NEA,CREA,Chaco,El Timbo Pampa,16,24/02_al_13/03,4
NEA,CREA,Chaco,El Tocon Bermejo,16,2,0
NEA,CREA,Chaco,El Tocon Bermejo,16,3,Sin datos
NEA,CREA,Chaco,El Tocon Bermejo,16,24/02_al_13/03,0
NEA,CREA,Chaco,Las Breñas,16,2,0
NEA,CREA,Chaco,Las Breñas,16,3,Sin datos
NEA,CREA,Chaco,Las Breñas,16,24/02_al_13/03,1
NEA,CREA,Chaco,Santa Teresa Capdevilla,16,2,45
NEA,CREA,Chaco,Santa Teresa Capdevilla,16,3,104
NEA,CREA,Chaco,Santa Teresa Capdevilla,16,24/02_al_13/03,12
NEA,CREA,Chaco,Pampa Cejas,16,2,1
NEA,CREA,Chaco,Pampa Cejas,16,3,Sin datos
NEA,CREA,Chaco,Pampa Cejas,16,24/02_al_13/03,0
NEA,CREA,Chaco,3 Retoños,16,2,Sin datos
NEA,CREA,Chaco,3 Retoños,16,3,Sin datos
NEA,CREA,Chaco,3 Retoños,16,24/02_al_13/03,4
NEA,CREA,Chaco,Quitilipi,16,2,0
NEA,CREA,Chaco,Quitilipi,16,3,0
NEA,CREA,Chaco,Quitilipi,16,24/02_al_13/03,0
NEA,CREA,Chaco,Pampa del Infierno,16,2,Sin datos
NEA,CREA,Chaco,Pampa del Infierno,16,3,Sin datos
NEA,CREA,Chaco,Pampa del Infierno,16,24/02_al_13/03,11
NEA,CREA,Chaco,PampaToloza,16,2,Sin datos
NEA,CREA,Chaco,PampaToloza,16,3,Sin datos
NEA,CREA,Chaco,PampaToloza,16,24/02_al_13/03,Sin datos
NEA,CREA,Chaco,Kempe,16,2,0
NEA,CREA,Chaco,Kempe,16,3,0
NEA,CREA,Chaco,Kempe,16,24/02_al_13/03,0
NEA,INTA,Chaco,Gancedo,16,2,Sin datos
NEA,INTA,Chaco,Gancedo,16,3,Sin datos
NEA,INTA,Chaco,Gancedo,16,24/02_al_13/03,Sin datos
LITORAL,INTA,Santiago Del Estero,Pampa de los Guanacos,16,2,24
LITORAL,INTA,Santiago Del Estero,Pampa de los Guanacos,16,3,59
LITORAL,INTA,Santiago Del Estero,Pampa de los Guanacos,16,24/02_al_13/03,38
LITORAL,AAPPCE,Santa Fe,Villa Minetti,16,2,4
LITORAL,AAPPCE,Santa Fe,Villa Minetti,16,3,258
LITORAL,AAPPCE,Santa Fe,Villa Minetti,16,24/02_al_13/03,4
LITORAL,AAPRESID,Santa Fe,Logroño,16,2,Sin datos
LITORAL,AAPRESID,Santa Fe,Logroño,16,3,Sin datos
LITORAL,AAPRESID,Santa Fe,Logroño,16,24/02_al_13/03,Sin datos
LITORAL,AAPRESID,Santa Fe,Villa Minetti,16,2,Sin datos
LITORAL,AAPRESID,Santa Fe,Villa Minetti,16,3,18
LITORAL,AAPRESID,Santa Fe,Villa Minetti,16,24/02_al_13/03,0
LITORAL,CREA,Santa Fe,La Pelada,16,2,Trampa perdida
LITORAL,CREA,Santa Fe,La Pelada,16,3,53
LITORAL,CREA,Santa Fe,La Pelada,16,24/02_al_13/03,39
LITORAL,CREA,Santa Fe,Juamarita,16,2,Sin datos
LITORAL,CREA,Santa Fe,Juamarita,16,3,Sin datos
LITORAL,CREA,Santa Fe,Juamarita,16,24/02_al_13/03,Sin datos
LITORAL,CREA,Santa Fe,Ambrosetti,16,2,Sin datos
LITORAL,CREA,Santa Fe,Ambrosetti,16,3,20
LITORAL,CREA,Santa Fe,Ambrosetti,16,24/02_al_13/03,26
LITORAL,CREA,Santa Fe,Arroyo Ceibal,16,2,7
LITORAL,CREA,Santa Fe,Arroyo Ceibal,16,3,78
LITORAL,CREA,Santa Fe,Arroyo Ceibal,16,24/02_al_13/03,6
LITORAL,CREA,Santa Fe,Hersilia,16,2,2
LITORAL,CREA,Santa Fe,Hersilia,16,3,3
LITORAL,CREA,Santa Fe,Hersilia,16,24/02_al_13/03,1
LITORAL,CREA,Santa Fe,La Penca y Caraguatá,16,2,161
LITORAL,CREA,Santa Fe,La Penca y Caraguatá,16,3,492
LITORAL,CREA,Santa Fe,La Penca y Caraguatá,16,24/02_al_13/03,166
LITORAL,CREA,Santa Fe,Ramayón,16,2,35
LITORAL,CREA,Santa Fe,Ramayón,16,3,29
LITORAL,CREA,Santa Fe,Ramayón,16,24/02_al_13/03,2
LITORAL,CREA,Santa Fe,Alejandra,16,2,31
LITORAL,CREA,Santa Fe,Alejandra,16,3,37
LITORAL,CREA,Santa Fe,Alejandra,16,24/02_al_13/03,27
LITORAL,CREA,Santa Fe,Margarita,16,2,56
LITORAL,CREA,Santa Fe,Margarita,16,3,21
LITORAL,CREA,Santa Fe,Margarita,16,24/02_al_13/03,52
LITORAL,CREA,Santa Fe,Vera y Pintado,16,2,47
LITORAL,CREA,Santa Fe,Vera y Pintado,16,3,29
LITORAL,CREA,Santa Fe,Vera y Pintado,16,24/02_al_13/03,5
LITORAL,CREA,Santa Fe,Emilia,16,2,88
LITORAL,CREA,Santa Fe,Emilia,16,3,32
LITORAL,CREA,Santa Fe,Emilia,16,24/02_al_13/03,Sin datos
LITORAL,CREA,Santa Fe,La María,16,2,31
LITORAL,CREA,Santa Fe,La María,16,3,37
LITORAL,CREA,Santa Fe,La María,16,24/02_al_13/03,27
LITORAL,CREA,Santa Fe,La Osca,16,2,37
LITORAL,CREA,Santa Fe,La Osca,16,3,54
LITORAL,CREA,Santa Fe,La Osca,16,24/02_al_13/03,2
LITORAL,CREA,Santa Fe,Llambí Campbell,16,2,3
LITORAL,CREA,Santa Fe,Llambí Campbell,16,3,10
LITORAL,CREA,Santa Fe,Llambí Campbell,16,24/02_al_13/03,0
LITORAL,CREA,Santa Fe,Malabrigo,16,2,49
LITORAL,CREA,Santa Fe,Malabrigo,16,3,42
LITORAL,CREA,Santa Fe,Malabrigo,16,24/02_al_13/03,13
LITORAL,CREA,Santa Fe,Soledad,16,2,3
LITORAL,CREA,Santa Fe,Soledad,16,3,11
LITORAL,CREA,Santa Fe,Soledad,16,24/02_al_13/03,0
LITORAL,CREA,Santa Fe,Villa Saralegui,16,2,5
LITORAL,CREA,Santa Fe,Villa Saralegui,16,3,18
LITORAL,CREA,Santa Fe,Villa Saralegui,16,24/02_al_13/03,1
LITORAL,INTA,Santa Fe,Reconquista,16,2,588
LITORAL,INTA,Santa Fe,Reconquista,16,3,1031
LITORAL,INTA,Santa Fe,Reconquista,16,24/02_al_13/03,109
LITORAL,INTA,Santa Fe,Calchaquí,16,2,22
LITORAL,INTA,Santa Fe,Calchaquí,16,3,24
LITORAL,INTA,Santa Fe,Calchaquí,16,24/02_al_13/03,21
LITORAL,INTA,Santa Fe,Logroño,16,2,44
LITORAL,INTA,Santa Fe,Logroño,16,3,171
LITORAL,INTA,Santa Fe,Logroño,16,24/02_al_13/03,18
LITORAL,INTA,Santa Fe,San javier,16,2,284
LITORAL,INTA,Santa Fe,San javier,16,3,1640
LITORAL,INTA,Santa Fe,San javier,16,24/02_al_13/03,431
LITORAL,INTA,Santa Fe,La sarita,16,2,Sin datos
LITORAL,INTA,Santa Fe,La sarita,16,3,48
LITORAL,INTA,Santa Fe,La sarita,16,24/02_al_13/03,Sin datos
LITORAL,AAPRESID,Corrientes,Mercedes,16,2,2
LITORAL,AAPRESID,Corrientes,Mercedes,16,3,4
LITORAL,AAPRESID,Corrientes,Mercedes,16,24/02_al_13/03,1
LITORAL,AAPRESID,Corrientes,Ambrosio,16,2,2
LITORAL,AAPRESID,Corrientes,Ambrosio,16,3,1
LITORAL,AAPRESID,Corrientes,Ambrosio,16,24/02_al_13/03,3
LITORAL,AAPRESID,Corrientes,Corrientes,16,2,19
LITORAL,AAPRESID,Corrientes,Corrientes,16,3,160
LITORAL,AAPRESID,Corrientes,Corrientes,16,24/02_al_13/03,18
CENTRO NORTE,AAPRESID,San Luis,La Toma,16,2,0
CENTRO NORTE,AAPRESID,San Luis,La Toma,16,3,Sin datos
CENTRO NORTE,AAPRESID,San Luis,La Toma,16,24/02_al_13/03,0
CENTRO NORTE,AAPPCE,Córdoba,Corralito 2 9,16,24/02_al_13/03,Trampa
CENTRO NORTE,AAPPCE,Córdoba,Freyre,16,2,13
CENTRO NORTE,AAPPCE,Córdoba,Freyre,16,3,55
CENTRO NORTE,AAPPCE,Córdoba,Freyre,16,24/02_al_13/03,2
CENTRO NORTE,AAPPCE,Córdoba,Morteros,16,2,4
CENTRO NORTE,AAPPCE,Córdoba,Morteros,16,3,23
CENTRO NORTE,AAPPCE,Córdoba,Morteros,16,24/02_al_13/03,0
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,16,2,4
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,16,3,12
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,16,24/02_al_13/03,3
CENTRO NORTE,AAPPCE,Córdoba,Jesus María,16,2,0
CENTRO NORTE,AAPPCE,Córdoba,Jesus María,16,3,0
CENTRO NORTE,AAPPCE,Córdoba,Jesus María,16,24/02_al_13/03,Sin datos
CENTRO NORTE,AAPPCE,Córdoba,El Fortín,16,2,2
CENTRO NORTE,AAPPCE,Córdoba,El Fortín,16,3,31
CENTRO NORTE,AAPPCE,Córdoba,El Fortín,16,24/02_al_13/03,0
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,16,2,0
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,16,3,0
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,16,24/02_al_13/03,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Villa María,16,2,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Villa María,16,3,0
CENTRO NORTE,AAPRESID,Córdoba,Villa María,16,24/02_al_13/03,0
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,16,2,1
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,16,3,5
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,16,24/02_al_13/03,1
CENTRO NORTE,AAPRESID,Córdoba,Capilla de Sitón,16,2,1
CENTRO NORTE,AAPRESID,Córdoba,Capilla de Sitón,16,3,12
CENTRO NORTE,AAPRESID,Córdoba,Capilla de Sitón,16,24/02_al_13/03,0
CENTRO NORTE,AAPRESID,Córdoba,Carrilobo,16,2,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Carrilobo,16,3,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Carrilobo,16,24/02_al_13/03,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Devoto,16,2,3
CENTRO NORTE,AAPRESID,Córdoba,Devoto,16,3,1
CENTRO NORTE,AAPRESID,Córdoba,Devoto,16,24/02_al_13/03,0
CENTRO NORTE,AAPRESID,Córdoba,Eufrasio Loza,16,2,5
CENTRO NORTE,AAPRESID,Córdoba,Eufrasio Loza,16,3,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Eufrasio Loza,16,24/02_al_13/03,0
CENTRO NORTE,AAPRESID,Córdoba,Laguna Larga,16,2,1
CENTRO NORTE,AAPRESID,Córdoba,Laguna Larga,16,3,0
CENTRO NORTE,AAPRESID,Córdoba,Laguna Larga,16,24/02_al_13/03,0
CENTRO NORTE,AAPRESID,Córdoba,Las Bajadas,16,2,0
CENTRO NORTE,AAPRESID,Córdoba,Las Bajadas,16,3,1
CENTRO NORTE,AAPRESID,Córdoba,Las Bajadas,16,24/02_al_13/03,1
CENTRO NORTE,AAPRESID,Córdoba,Monte del Rosario,16,2,41
CENTRO NORTE,AAPRESID,Córdoba,Monte del Rosario,16,3,41
CENTRO NORTE,AAPRESID,Córdoba,Monte del Rosario,16,24/02_al_13/03,38
CENTRO NORTE,AAPRESID,Córdoba,Montecristo,16,2,14
CENTRO NORTE,AAPRESID,Córdoba,Montecristo,16,3,45
CENTRO NORTE,AAPRESID,Córdoba,Montecristo,16,24/02_al_13/03,2
CENTRO NORTE,AAPRESID,Córdoba,Obispo trejo,16,2,0
CENTRO NORTE,AAPRESID,Córdoba,Obispo trejo,16,3,0
CENTRO NORTE,AAPRESID,Córdoba,Obispo trejo,16,24/02_al_13/03,0
CENTRO NORTE,AAPRESID,Córdoba,Río Segundo- T1,16,2,6
CENTRO NORTE,AAPRESID,Córdoba,Río Segundo- T1,16,3,8
CENTRO NORTE,AAPRESID,Córdoba,Río Segundo- T1,16,24/02_al_13/03,1
CENTRO NORTE,AAPRESID,Córdoba,San Francisco,16,2,0
CENTRO NORTE,AAPRESID,Córdoba,San Francisco,16,3,1
CENTRO NORTE,AAPRESID,Córdoba,San Francisco,16,24/02_al_13/03,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Santa Catalina,16,2,0
CENTRO NORTE,AAPRESID,Córdoba,Santa Catalina,16,3,0
CENTRO NORTE,AAPRESID,Córdoba,Santa Catalina,16,24/02_al_13/03,0
CENTRO NORTE,AAPRESID,Córdoba,Tancacha,16,2,0
CENTRO NORTE,AAPRESID,Córdoba,Tancacha,16,3,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Tancacha,16,24/02_al_13/03,0
CENTRO NORTE,AAPRESID,Córdoba,Villa de Maria,16,2,10
CENTRO NORTE,AAPRESID,Córdoba,Villa de Maria,16,3,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Villa de Maria,16,24/02_al_13/03,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,16,2,1
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,16,3,1
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,16,24/02_al_13/03,0
CENTRO NORTE,AAPRESID,Córdoba,Villa Sta. Rosa,16,2,8
CENTRO NORTE,AAPRESID,Córdoba,Villa Sta. Rosa,16,3,130
CENTRO NORTE,AAPRESID,Córdoba,Villa Sta. Rosa,16,24/02_al_13/03,2
CENTRO NORTE,AAPRESID,Córdoba,Hernando,16,2,0
CENTRO NORTE,AAPRESID,Córdoba,Hernando,16,3,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Hernando,16,24/02_al_13/03,Sin datos
CENTRO NORTE,CREA,Córdoba,Piquillín,16,2,Sin datos
CENTRO NORTE,CREA,Córdoba,Piquillín,16,3,0
CENTRO NORTE,CREA,Córdoba,Piquillín,16,24/02_al_13/03,0
CENTRO NORTE,CREA,Córdoba,Las Chilcas,16,2,0
CENTRO NORTE,CREA,Córdoba,Las Chilcas,16,3,13
CENTRO NORTE,CREA,Córdoba,Las Chilcas,16,24/02_al_13/03,2
CENTRO NORTE,CREA,Córdoba,Sebastián el Cano,16,2,Sin datos
CENTRO NORTE,CREA,Córdoba,Sebastián el Cano,16,3,25
CENTRO NORTE,CREA,Córdoba,Sebastián el Cano,16,24/02_al_13/03,5
CENTRO SUR,CREA,Santa Fe,El Trébol 4,16,2,Sin datos
CENTRO SUR,CREA,Santa Fe,El Trébol 4,16,3,0
CENTRO SUR,CREA,Santa Fe,El Trébol 4,16,24/02_al_13/03,0
CENTRO SUR,INTA,Córdoba,Marull,16,2,0
CENTRO SUR,INTA,Córdoba,Marull,16,3,0
CENTRO SUR,INTA,Córdoba,Marull,16,24/02_al_13/03,0
CENTRO SUR,INTA,Santa Fe,Centeno,16,2,20
CENTRO SUR,INTA,Santa Fe,Centeno,16,3,94
CENTRO SUR,INTA,Santa Fe,Centeno,16,24/02_al_13/03,5
CENTRO SUR,INTA,Santa Fe,Rafaela,16,2,106
CENTRO SUR,INTA,Santa Fe,Rafaela,16,3,179
CENTRO SUR,INTA,Santa Fe,Rafaela,16,24/02_al_13/03,27
CENTRO SUR,INTA,Santa Fe,Ceres,16,2,7
CENTRO SUR,INTA,Santa Fe,Ceres,16,3,13
CENTRO SUR,INTA,Santa Fe,Ceres,16,24/02_al_13/03,6
CENTRO SUR,INTA,Santa Fe,San Justo,16,2,32
CENTRO SUR,INTA,Santa Fe,San Justo,16,3,28
CENTRO SUR,INTA,Santa Fe,San Justo,16,24/02_al_13/03,13
CENTRO SUR,AAPRESID,San Luís,La Angelina,16,2,0
CENTRO SUR,AAPRESID,San Luís,La Angelina,16,3,0
CENTRO SUR,AAPRESID,San Luís,La Angelina,16,24/02_al_13/03,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,16,2,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,16,3,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,16,24/02_al_13/03,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,16,2,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,16,3,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,16,24/02_al_13/03,0
CENTRO SUR,CREA,San Luís,Juan Jorba,16,2,0
CENTRO SUR,CREA,San Luís,Juan Jorba,16,3,0
CENTRO SUR,CREA,San Luís,Juan Jorba,16,24/02_al_13/03,0
CENTRO SUR,CREA,San Luís,Los molles,16,2,0
CENTRO SUR,CREA,San Luís,Los molles,16,3,0
CENTRO SUR,CREA,San Luís,Los molles,16,24/02_al_13/03,0
CENTRO SUR,CREA,San Luís,Naschel,16,2,3
CENTRO SUR,CREA,San Luís,Naschel,16,3,7
CENTRO SUR,CREA,San Luís,Naschel,16,24/02_al_13/03,0
CENTRO SUR,CREA,San Luís,San Martín,16,2,0
CENTRO SUR,CREA,San Luís,San Martín,16,3,2
CENTRO SUR,CREA,San Luís,San Martín,16,24/02_al_13/03,0
CENTRO SUR,INTA,San Luís,San Luis 1,16,2,0
CENTRO SUR,INTA,San Luís,San Luis 1,16,3,0
CENTRO SUR,INTA,San Luís,San Luis 1,16,24/02_al_13/03,0
CENTRO SUR,INTA,San Luís,Quines,16,2,5
CENTRO SUR,INTA,San Luís,Quines,16,3,16
CENTRO SUR,INTA,San Luís,Quines,16,24/02_al_13/03,0
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,16,2,6
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,16,3,20
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,16,24/02_al_13/03,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,16,2,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,16,3,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,16,24/02_al_13/03,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,16,2,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,16,3,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,16,24/02_al_13/03,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,16,2,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,16,3,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,16,24/02_al_13/03,0
CENTRO SUR,AAPPCE,Córdoba,La playosa,16,2,12
CENTRO SUR,AAPPCE,Córdoba,La playosa,16,3,14
CENTRO SUR,AAPPCE,Córdoba,La playosa,16,24/02_al_13/03,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,16,2,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,16,3,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,16,24/02_al_13/03,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,16,2,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,16,3,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,16,24/02_al_13/03,0
CENTRO SUR,AAPPCE,Córdoba,Arroyo Cabral,16,2,9
CENTRO SUR,AAPPCE,Córdoba,Arroyo Cabral,16,3,22
CENTRO SUR,AAPPCE,Córdoba,Arroyo Cabral,16,24/02_al_13/03,0
CENTRO SUR,AAPPCE,Córdoba,Villa María,16,2,18
CENTRO SUR,AAPPCE,Córdoba,Villa María,16,3,15
CENTRO SUR,AAPPCE,Córdoba,Villa María,16,24/02_al_13/03,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,16,2,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,16,3,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,16,24/02_al_13/03,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,16,2,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,16,3,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,16,24/02_al_13/03,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,16,2,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,16,3,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,16,24/02_al_13/03,0
CENTRO SUR,AAPRESID,Córdoba,Corral de Bustos,16,2,0
CENTRO SUR,AAPRESID,Córdoba,Corral de Bustos,16,3,0
CENTRO SUR,AAPRESID,Córdoba,Corral de Bustos,16,24/02_al_13/03,0
URUGUAY,AGTSA,,Rosario,17,3,6
URUGUAY,AGTSA,,Rosario,17,24/02_al_13/03,5
URUGUAY,AGTSA,,Rosario,17,14/03_al_28/03,6
URUGUAY,AGTSA,,Chamizo,17,3,1
URUGUAY,AGTSA,,Chamizo,17,24/02_al_13/03,4
URUGUAY,AGTSA,,Chamizo,17,14/03_al_28/03,1
URUGUAY,AGTSA,,Mercedes,17,3,0
URUGUAY,AGTSA,,Mercedes,17,24/02_al_13/03,0
URUGUAY,AGTSA,,Mercedes,17,14/03_al_28/03,0
URUGUAY,AGTSA,,Constancia,17,24/02_al_13/03,0
URUGUAY,AGTSA,,Constancia,17,14/03_al_28/03,0
URUGUAY,AGTSA,,Palmitas,17,3,1
URUGUAY,AGTSA,,Palmitas,17,24/02_al_13/03,0
URUGUAY,AGTSA,,Palmitas,17,14/03_al_28/03,1
NOA,AAPRESID,Jujuy,Palpala,17,3,49
NOA,AAPRESID,Jujuy,Palpala,17,24/02_al_13/03,Sin datos
NOA,AAPRESID,Jujuy,Palpala,17,14/03_al_28/03,123
NOA,CREA,Jujuy,EL Carmen,17,3,6
NOA,CREA,Jujuy,EL Carmen,17,24/02_al_13/03,5
