localidad,provincia,region,temporada,lat,lon,dist_zona_endemica_km,oni_invierno,heladas_count,heladas_severas_count,temp_min_abs,temp_media_invierno,temp_min_media_invierno,dias_tmin_gt_10,dias_tmin_gt_15,dias_tmin_gt_18,gdd_base10,gdd_base0_negativo,rh_mean_invierno,precip_total_invierno,dias_con_lluvia,wind_mean_invierno,wind_max_invierno,wind_norte_ratio,temp_media_primavera,temp_min_media_primavera,dias_tmin_gt_15_primavera,dias_tmin_gt_18_primavera,gdd_base10_primavera,rh_mean_primavera,precip_total_primavera,wind_mean_primavera,dist_nearest_outbreak_km,dist_nearest_high_outbreak_km,n_outbreaks_within_100km,n_outbreaks_within_200km,prev_max_capturas,prev_mean_capturas,prev_target,prev_n_detecciones,max_capturas,mean_capturas,n_lecturas,n_detecciones,target
salto,Buenos Aires,CENTRO SUR,2024-2025,-34.2917828,-60.2544888,957.901883612872,0.08,11,0,-3.5,10.583695652173914,6.0608695652173905,15,4,3,192.10000000000002,-22.3,72.66304347826087,139.20000000000002,14,12.820652173913043,36.8,0.29347826086956524,17.89344262295082,12.047540983606558,11,4,481.5,61.42622950819672,89.89999999999999,13.744262295081967,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,56,0,0
salto,Buenos Aires,CENTRO SUR,2025-2026,-34.2917828,-60.2544888,957.901883612872,-0.14,5,0,-3.5,10.18913043478261,5.906521739130435,11,0,0,126.9,-7.300000000000001,76.94565217391305,230.90000000000003,14,11.169565217391304,34.1,0.32608695652173914,15.665573770491804,10.398360655737708,7,1,354.90000000000003,69.73770491803279,237.39999999999998,12.611475409836064,28.314832304907217,106.79831979491594,11,38,0.0,0.0,0,0,2.0,0.1428571428571428,42,3,0
san agustín,Tucumán,NOA,2024-2025,-26.8369326,-64.8504348,34.931282877176955,0.08,0,0,0.2,13.586956521739133,8.472826086956522,35,1,0,359.99999999999994,0.0,64.1413043478261,13.0,3,8.432608695652174,25.8,0.14130434782608695,22.086885245901637,15.9,38,19,737.3,55.19672131147541,146.0,10.6672131147541,9999.0,9999.0,0,0,0.0,0.0,0,0,200.0,38.5,60,48,1
san agustín,Tucumán,NOA,2025-2026,-26.8369326,-64.8504348,34.931282877176955,-0.14,0,0,1.0,13.391304347826088,8.347826086956522,29,1,0,329.9,0.0,68.6413043478261,39.7,6,8.420652173913044,37.3,0.16304347826086957,21.431147540983606,14.955737704918032,30,14,697.2999999999998,49.34426229508197,65.2,11.642622950819673,0.0,0.0,36,57,200.0,38.5,1,48,200.0,25.22,50,38,1
san andrés de giles,Buenos Aires,CENTRO SUR,2024-2025,-34.4423682,-59.4475148,1012.0054508929737,0.08,9,0,-3.9,10.734782608695653,6.466304347826087,17,5,3,195.60000000000002,-19.4,73.92391304347827,154.70000000000002,13,12.932608695652174,35.7,0.2826086956521739,17.639344262295083,12.022950819672133,10,3,466.00000000000006,64.40983606557377,80.30000000000001,13.498360655737704,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.0714285714285714,42,3,0
san andrés de giles,Buenos Aires,CENTRO SUR,2025-2026,-34.4423682,-59.4475148,1012.0054508929737,-0.14,3,0,-3.4,10.139130434782608,5.9173913043478255,11,0,0,119.9,-6.1000000000000005,77.8586956521739,207.6,13,11.620652173913042,36.2,0.33695652173913043,15.452459016393442,10.334426229508196,8,1,342.3,72.40983606557377,204.09999999999997,12.596721311475411,22.21529558586837,144.2127610627994,5,24,1.0,0.0714285714285714,0,3,0.0,0.0,6,0,0
san antonio de areco,Buenos Aires,CENTRO SUR,2024-2025,-34.2437294,-59.4734187,992.4990623746609,0.08,9,0,-4.0,10.892391304347825,6.543478260869565,19,5,3,205.5,-20.6,73.66304347826087,128.8,13,12.756521739130434,34.4,0.25,17.681967213114753,12.037704918032787,11,5,468.6,65.06557377049181,96.1,13.32950819672131,9999.0,9999.0,0,0,0.0,0.0,0,0,36.0,4.479166666666667,48,24,1
san antonio de areco,Buenos Aires,CENTRO SUR,2025-2026,-34.2437294,-59.4734187,992.4990623746609,-0.14,4,0,-3.7,10.179347826086955,5.903260869565217,11,0,0,123.19999999999999,-6.6000000000000005,78.3913043478261,199.29999999999998,12,11.309782608695652,36.0,0.34782608695652173,15.531147540983607,10.336065573770494,9,1,347.2,72.63934426229508,198.7,12.449180327868852,0.0,122.49843457488588,6,34,36.0,4.479166666666667,1,24,36.0,2.1041666666666665,48,9,1
san carlos norte,Santa Fe,CENTRO NORTE,2024-2025,-31.6228596,-61.0707849,669.3266468595411,0.08,4,0,-2.5,12.700000000000001,8.294565217391305,30,9,5,323.2,-5.699999999999999,72.18478260869566,61.699999999999996,13,12.319565217391306,37.2,0.25,20.400000000000002,14.447540983606558,26,12,634.4,57.98360655737705,124.5,14.244262295081969,9999.0,9999.0,0,0,0.0,0.0,0,0,5.0,0.5263157894736842,57,9,1
san carlos norte,Santa Fe,CENTRO NORTE,2025-2026,-31.6228596,-61.0707849,669.3266468595411,-0.14,3,0,-2.6,11.718478260869562,7.340217391304347,19,3,0,218.60000000000002,-4.6000000000000005,77.1195652173913,268.3,18,11.275000000000002,44.6,0.32608695652173914,17.826229508196725,12.145901639344261,14,4,480.8999999999999,67.09836065573771,161.59999999999997,13.108196721311474,0.0,2.1201531480322973,34,90,5.0,0.5263157894736842,1,9,315.0,11.14,50,15,1
san fabián,Santa Fe,CENTRO NORTE,2024-2025,-32.1382161,-60.9844823,720.1600431768583,0.08,0,0,0.0,12.719565217391303,8.832608695652175,37,10,3,312.1,0.0,72.83695652173913,87.60000000000001,13,12.84021739130435,39.2,0.25,20.036065573770493,14.865573770491803,27,12,612.2,61.40983606557377,109.5,14.698360655737703,9999.0,9999.0,0,0,0.0,0.0,0,0,28.0,4.689655172413793,58,31,1
san fabián,Santa Fe,CENTRO NORTE,2025-2026,-32.1382161,-60.9844823,720.1600431768583,-0.14,2,0,-1.3,11.788043478260867,7.835869565217391,21,4,0,216.1,-1.8,77.40217391304348,240.60000000000002,18,11.53804347826087,44.2,0.358695652173913,17.819672131147538,12.949180327868854,16,5,478.6,68.8688524590164,134.4,13.413114754098357,0.0,16.329882175870033,45,89,28.0,4.689655172413793,1,31,51.0,2.36734693877551,49,11,1
san francisco,Córdoba,CENTRO NORTE,2024-2025,-31.4249815,-62.0840299,596.6648088960133,0.08,7,0,-2.8,12.717391304347826,8.034782608695652,29,9,3,321.3,-6.6,67.34782608695652,59.400000000000006,9,12.714130434782607,36.1,0.2717391304347826,20.33934426229508,14.468852459016393,25,10,630.7,55.26229508196721,134.7,14.318032786885245,9999.0,9999.0,0,0,0.0,0.0,0,0,2.0,0.3508771929824561,57,13,0
san francisco,Córdoba,CENTRO NORTE,2025-2026,-31.4249815,-62.0840299,596.6648088960133,-0.14,3,0,-2.8,11.96521739130435,7.566304347826088,21,4,0,231.89999999999998,-4.5,72.83695652173913,189.0,18,11.860869565217392,40.3,0.32608695652173914,18.155737704918028,12.413114754098363,14,5,500.70000000000005,62.65573770491803,117.60000000000001,13.718032786885244,21.224322791366397,21.224322791366397,26,86,2.0,0.3508771929824561,0,13,12.0,0.6379310344827587,58,18,1
san guillermo,Santa Fe,CENTRO NORTE,2024-2025,-32.8999251,-60.710782,804.4483854994403,0.08,3,0,-1.8,11.941304347826087,7.802173913043479,26,9,3,264.90000000000003,-3.2,75.07608695652173,79.4,13,11.731521739130434,38.8,0.25,18.872131147540983,13.618032786885246,27,6,541.1999999999999,66.47540983606558,96.6,12.626229508196722,9999.0,9999.0,0,0,0.0,0.0,0,0,611.0,121.43859649122808,57,27,1
san guillermo,Santa Fe,CENTRO NORTE,2025-2026,-32.8999251,-60.710782,804.4483854994403,-0.14,3,0,-1.1,11.320652173913043,7.444565217391306,18,2,0,186.29999999999998,-1.9000000000000001,79.25,258.3,15,9.690217391304348,35.3,0.31521739130434784,17.249180327868853,12.475409836065571,12,3,445.2000000000001,70.68852459016394,168.1,11.427868852459019,0.0,0.0,34,84,611.0,121.43859649122808,1,27,438.0,70.58,50,32,1
san javier,Santa Fe,NEA,2024-2025,-30.5815988,-59.9280841,664.1011857671122,0.08,0,0,0.9,14.434782608695654,10.571739130434782,48,19,8,444.9,0.0,73.94565217391305,55.999999999999986,13,12.05978260869565,38.2,0.21739130434782608,20.750819672131147,15.590163934426227,35,14,655.8000000000001,66.27868852459017,93.29999999999998,13.285245901639348,9999.0,9999.0,0,0,0.0,0.0,0,0,2152.0,596.9090909090909,33,21,1
san javier,Santa Fe,NEA,2025-2026,-30.5815988,-59.9280841,664.1011857671122,-0.14,0,0,0.4,13.148913043478261,8.879347826086956,31,3,1,319.09999999999997,0.0,76.33695652173913,197.0,15,11.106521739130432,35.2,0.22826086956521738,18.82950819672131,13.804918032786881,20,7,539.1,68.8360655737705,170.8,12.51639344262295,0.0,0.0,11,44,2152.0,596.9090909090909,1,21,983.0,56.224489795918366,49,29,1
san jerónimo norte,Santa Fe,CENTRO NORTE,2024-2025,-31.6198414,-61.092894,667.7801212001091,0.08,4,0,-2.3,12.730434782608697,8.356521739130436,30,10,5,325.0,-5.1,71.92391304347827,65.3,13,12.361956521739133,35.9,0.25,20.4,14.450819672131148,26,10,634.3999999999999,57.885245901639344,131.8,14.242622950819671,9999.0,9999.0,0,0,0.0,0.0,0,0,244.0,32.05,60,27,1
san jerónimo norte,Santa Fe,CENTRO NORTE,2025-2026,-31.6198414,-61.092894,667.7801212001091,-0.14,3,0,-1.9,11.707608695652175,7.372826086956523,20,3,0,217.2,-3.9999999999999996,77.1413043478261,275.8,19,11.256521739130436,44.3,0.31521739130434784,17.767213114754096,12.127868852459015,14,5,477.40000000000003,67.49180327868852,145.7,13.011475409836065,0.0,0.0,34,90,244.0,32.05,1,27,1104.0,69.28,50,47,1
san jerónimo sur,Santa Fe,CENTRO SUR,2024-2025,-32.8758681,-61.0347379,785.8336078032895,0.08,7,0,-3.4,11.81413043478261,7.322826086956524,23,7,3,262.9,-13.100000000000001,70.52173913043478,103.6,10,12.396739130434783,39.6,0.2717391304347826,19.12459016393443,13.285245901639344,21,5,556.6000000000001,59.950819672131146,129.5,13.849180327868849,9999.0,9999.0,0,0,0.0,0.0,0,0,34.0,3.3833333333333333,60,30,1
san jerónimo sur,Santa Fe,CENTRO SUR,2025-2026,-32.8758681,-61.0347379,785.8336078032895,-0.14,3,0,-3.8,10.880434782608694,6.5782608695652165,16,2,0,167.3,-6.7,77.25,262.0,16,11.180434782608694,42.7,0.32608695652173914,16.89016393442623,11.336065573770494,10,3,426.20000000000005,67.78688524590164,180.2,13.308196721311475,0.0,21.241412839454988,35,84,34.0,3.3833333333333333,1,30,7.0,1.3095238095238095,42,18,1
san jorge,Santa Fe,CENTRO NORTE,2024-2025,-31.8962813,-61.8597235,652.5342146892524,0.08,7,0,-3.2,12.389130434782608,7.765217391304348,27,9,3,300.7,-9.6,68.0,77.5,7,12.392391304347823,35.9,0.2717391304347826,19.909836065573767,13.921311475409837,25,9,604.5,56.049180327868854,95.30000000000001,14.055737704918032,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.0769230769230769,52,4,0
san jorge,Santa Fe,CENTRO NORTE,2025-2026,-31.8962813,-61.8597235,652.5342146892524,-0.14,3,0,-2.8,11.583695652173914,7.147826086956522,18,2,0,206.3,-5.1,73.78260869565217,223.99999999999997,18,11.721739130434784,42.2,0.33695652173913043,17.72295081967213,11.883606557377048,13,5,474.99999999999994,63.950819672131146,131.39999999999998,13.773770491803282,22.788954134087582,22.788954134087582,28,98,1.0,0.0769230769230769,0,4,1.0,0.0408163265306122,49,2,0
san justo,Santa Fe,CENTRO NORTE,2024-2025,-32.0001305,-60.9254825,711.034888607286,0.08,0,0,0.9,12.797826086956523,9.169565217391305,39,9,3,308.09999999999997,0.0,76.16304347826087,81.7,13,12.706521739130435,40.0,0.2608695652173913,19.885245901639344,15.03606557377049,30,13,603.0000000000001,65.18032786885246,118.6,14.288524590163936,9999.0,9999.0,0,0,0.0,0.0,0,0,572.0,100.02272727272728,44,30,1
san justo,Santa Fe,CENTRO NORTE,2025-2026,-32.0001305,-60.9254825,711.034888607286,-0.14,0,0,0.6,12.091304347826085,8.604347826086958,29,4,0,231.20000000000002,0.0,79.1413043478261,226.0,18,11.833695652173914,47.0,0.3804347826086957,18.116393442622954,13.675409836065572,20,8,495.7,70.54098360655738,135.0,13.673770491803278,0.0,0.0,36,86,572.0,33.37794612794613,1,34,572.0,84.88636363636364,44,24,1
san justo,Santa Fe,CENTRO SUR,2024-2025,-32.0001305,-60.9254825,711.034888607286,0.08,0,0,0.9,12.797826086956523,9.169565217391305,39,9,3,308.09999999999997,0.0,76.16304347826087,81.7,13,12.706521739130435,40.0,0.2608695652173913,19.885245901639344,15.03606557377049,30,13,603.0000000000001,65.18032786885246,118.6,14.288524590163936,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0
san justo,Santa Fe,NEA,2024-2025,-32.0001305,-60.9254825,711.034888607286,0.08,0,0,0.9,12.797826086956523,9.169565217391305,39,9,3,308.09999999999997,0.0,76.16304347826087,81.7,13,12.706521739130435,40.0,0.2608695652173913,19.885245901639344,15.03606557377049,30,13,603.0000000000001,65.18032786885246,118.6,14.288524590163936,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.1111111111111111,36,4,0
san luis,San Luís,CENTRO SUR,2024-2025,-33.3020736,-66.3369577,731.2144524118412,0.08,5,0,-1.2,10.919565217391305,5.952173913043477,12,0,0,196.6,-4.1,49.608695652173914,12.1,2,13.860869565217389,43.7,0.45652173913043476,19.54590163934426,13.686885245901639,22,9,582.2999999999998,40.67213114754098,64.5,18.645901639344263,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,46,0,0
san luis,San Luís,CENTRO SUR,2025-2026,-33.3020736,-66.3369577,731.2144524118412,-0.14,4,0,-3.6,11.354347826086956,6.770652173913043,10,1,0,199.70000000000002,-8.4,52.40217391304348,94.3,11,11.995652173913042,41.8,0.5,18.277049180327875,12.308196721311475,21,7,512.9,43.114754098360656,46.80000000000001,16.8,99.5558038974666,99.5558038974666,1,15,0.0,0.0,0,0,0.0,0.0,44,0,0
san martin,Buenos Aires,CENTRO SUR,2024-2025,-34.5771577,-58.5377237,1073.4491730942095,0.08,12,0,-3.5,10.77717391304348,6.763043478260869,21,6,2,199.7,-20.799999999999997,77.3913043478261,195.5,17,13.354347826086952,36.2,0.20652173913043478,17.134426229508197,12.02295081967213,13,5,435.2,71.49180327868852,95.19999999999999,13.847540983606558,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.2222222222222222,9,2,0
san martin de las escobas,Santa Fe,CENTRO NORTE,2024-2025,-31.857828,-61.5697407,663.3129094258444,0.08,7,0,-2.8,12.47173913043478,7.9195652173913045,30,9,3,306.50000000000006,-9.0,69.51086956521739,63.0,9,12.348913043478262,37.7,0.2717391304347826,20.15737704918033,14.111475409836064,25,10,619.6000000000001,56.31147540983606,104.39999999999998,14.173770491803275,9999.0,9999.0,0,0,0.0,0.0,0,0,840.0,67.85,60,27,1
san martin de las escobas,Santa Fe,CENTRO NORTE,2025-2026,-31.857828,-61.5697407,663.3129094258444,-0.14,3,0,-2.5,11.558695652173913,7.078260869565218,18,3,0,207.10000000000002,-4.800000000000001,75.40217391304348,246.60000000000002,18,11.246739130434783,46.1,0.32608695652173914,17.718032786885246,11.877049180327871,13,4,474.70000000000005,65.39344262295081,105.69999999999999,13.262295081967217,0.0,0.0,31,92,840.0,67.85,1,27,840.0,23.818181818181817,44,9,1
san martín,San Luís,CENTRO SUR,2024-2025,-32.4106063,-65.6756429,625.5607091205234,0.08,6,0,-1.8,9.834782608695651,5.886956521739131,11,0,0,130.1,-4.800000000000001,55.31521739130435,9.1,2,13.460869565217388,40.3,0.16304347826086957,17.509836065573772,12.155737704918035,11,2,458.1,48.049180327868854,201.6,16.18032786885246,9999.0,9999.0,0,0,0.0,0.0,0,0,161.0,12.395833333333334,48,16,1
san martín,San Luís,CENTRO SUR,2025-2026,-32.4106063,-65.6756429,625.5607091205234,-0.14,6,0,-4.3,9.314130434782609,5.558695652173912,4,0,0,80.9,-9.0,62.119565217391305,85.9,9,12.684782608695652,50.4,0.15217391304347827,15.562295081967214,9.981967213114755,6,0,355.79999999999995,52.32786885245902,86.4,16.09672131147541,0.0,0.0,5,26,161.0,12.395833333333334,1,16,161.0,17.583333333333332,12,3,1
san miguel de arcángel,Buenos Aires,CENTRO SUR,2024-2025,-34.5434585,-58.7110316,1060.7587055697961,0.08,9,0,-3.2,10.67608695652174,6.618478260869564,19,6,2,192.5,-18.9,77.23913043478261,183.2,16,12.583695652173914,34.4,0.22826086956521738,16.960655737704915,11.719672131147538,11,4,424.5999999999999,71.68852459016394,98.1,12.795081967213113,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.0526315789473684,57,3,0
san miguel de arcángel,Buenos Aires,CENTRO SUR,2025-2026,-34.5434585,-58.7110316,1060.7587055697961,-0.14,2,0,-2.0,10.46195652173913,6.352173913043478,13,0,0,132.5,-3.9,77.95652173913044,210.20000000000002,13,8.90108695652174,31.7,0.30434782608695654,15.985245901639345,11.02622950819672,10,2,372.8,71.14754098360656,176.89999999999998,9.814754098360657,77.48662109257381,158.73517379566462,1,13,1.0,0.0526315789473684,0,3,0.0,0.0,50,0,0
san pedro,Buenos Aires,CENTRO SUR,2024-2025,-33.6760716,-59.6629342,931.0148924001822,0.08,6,0,-3.0,11.51521739130435,7.391304347826086,25,7,3,237.4,-9.7,73.72826086956522,129.4,15,12.129347826086954,35.3,0.2391304347826087,18.280327868852456,12.995081967213114,16,5,505.09999999999997,65.45901639344262,99.30000000000001,12.680327868852459,9999.0,9999.0,0,0,0.0,0.0,0,0,36.0,5.725490196078432,51,23,1
san pedro,Buenos Aires,CENTRO SUR,2025-2026,-33.6760716,-59.6629342,931.0148924001822,-0.14,2,0,-3.0,10.870652173913044,6.771739130434781,12,1,0,159.49999999999997,-4.1,77.25,229.6,13,11.352173913043476,32.8,0.32608695652173914,16.611475409836068,11.562295081967214,11,3,408.4,68.75409836065573,149.1,12.954098360655738,0.0,66.97206354532946,9,47,36.0,5.725490196078432,1,23,25.0,1.9130434782608696,46,12,1
san pedro de guasayán,Santiago Del Estero,NEA,2025-2026,-27.9546106,-65.1665606,128.42928940264994,-0.14,0,0,1.0,13.892391304347827,9.167391304347825,39,1,0,372.7,0.0,63.17391304347826,33.5,6,8.116304347826087,36.0,0.43478260869565216,22.080327868852457,16.021311475409835,35,19,736.9,45.59016393442623,62.4,11.608196721311476,0.0,0.0,22,44,644.0,46.264150943396224,1,47,35.0,6.769230769230769,13,13,1
san pedro de guasayán,Santiago Del Estero,NOA,2024-2025,-27.9546106,-65.1665606,128.42928940264994,0.08,1,0,-0.2,14.115217391304347,8.957608695652173,39,4,1,402.1000000000001,-0.2,58.391304347826086,8.3,3,7.857608695652175,32.0,0.33695652173913043,22.563934426229505,16.54590163934426,41,23,766.3999999999999,50.75409836065574,108.40000000000002,9.944262295081966,9999.0,9999.0,0,0,0.0,0.0,0,0,644.0,46.264150943396224,53,47,1
san pedro de guasayán,Santiago Del Estero,NOA,2025-2026,-27.9546106,-65.1665606,128.42928940264994,-0.14,0,0,1.0,13.892391304347827,9.167391304347825,39,1,0,372.7,0.0,63.17391304347826,33.5,6,8.116304347826087,36.0,0.43478260869565216,22.080327868852457,16.021311475409835,35,19,736.9,45.59016393442623,62.4,11.608196721311476,0.0,0.0,22,44,644.0,46.264150943396224,1,47,644.0,60.36585365853659,41,38,1
san vicente,Santa Fe,CENTRO NORTE,2024-2025,-31.6981627,-61.5716039,648.3872361500169,0.08,7,0,-2.7,12.523913043478261,7.979347826086956,30,9,3,310.50000000000006,-8.2,69.17391304347827,58.8,8,12.451086956521738,37.2,0.2717391304347826,20.25409836065574,14.206557377049181,25,10,625.5,55.77049180327869,118.19999999999999,14.30327868852459,9999.0,9999.0,0,0,0.0,0.0,0,0,430.0,59.96666666666667,60,21,1
san vicente,Santa Fe,CENTRO NORTE,2025-2026,-31.6981627,-61.5716039,648.3872361500169,-0.14,3,0,-2.0,11.656521739130437,7.214130434782609,18,3,0,213.3,-4.300000000000001,74.65217391304348,244.1,17,11.377173913043478,45.4,0.33695652173913043,17.727868852459014,11.934426229508194,13,4,475.20000000000005,65.21311475409836,130.5,13.288524590163934,0.0,0.0,32,94,430.0,59.96666666666667,1,21,409.0,31.02,50,24,1
sanchez,,URUGUAY,2024-2025,-34.6538556,-54.1831619,1366.4127041658287,0.08,0,0,1.3,11.715217391304344,8.95,37,5,2,212.8,0.0,81.05434782608695,239.19999999999996,28,17.530434782608697,46.6,0.22826086956521738,15.352459016393444,12.045901639344264,9,0,326.7,83.18032786885246,159.0,16.52950819672131,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0
sanchez,Uruguay,URUGUAY,2024-2025,-34.6538556,-54.1831619,1366.4127041658287,0.08,0,0,1.3,11.715217391304344,8.95,37,5,2,212.8,0.0,81.05434782608695,239.19999999999996,28,17.530434782608697,46.6,0.22826086956521738,15.352459016393444,12.045901639344264,9,0,326.7,83.18032786885246,159.0,16.52950819672131,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.1052631578947368,19,2,0
santa catalina,Córdoba,CENTRO NORTE,2024-2025,-33.2053017,-64.437917,715.9997950401028,0.08,8,0,-1.4,9.816304347826087,5.14891304347826,6,1,0,118.89999999999999,-7.5,66.46739130434783,23.400000000000002,5,10.36195652173913,27.7,0.5217391304347826,17.96065573770492,12.129508196721309,14,4,485.6000000000001,54.19672131147541,288.90000000000003,12.824590163934426,9999.0,9999.0,0,0,0.0,0.0,0,0,632.0,44.96491228070175,57,21,1
santa catalina,Córdoba,CENTRO NORTE,2025-2026,-33.2053017,-64.437917,715.9997950401028,-0.14,7,0,-3.0,10.071739130434782,5.20108695652174,6,0,0,109.19999999999999,-8.6,66.51086956521739,119.0,12,12.346739130434784,33.8,0.532608695652174,16.742622950819673,10.624590163934426,8,1,419.00000000000006,57.01639344262295,95.7,15.904918032786885,0.0,0.0,15,41,632.0,44.96491228070175,1,21,632.0,40.5,48,19,1
santa clara,Jujuy,NOA,2024-2025,-24.3100735,-64.6619555,282.0779339747111,0.08,0,0,1.0,15.101086956521744,9.871739130434783,49,6,0,489.99999999999994,0.0,60.17391304347826,14.1,2,5.6521739130434785,17.6,0.09782608695652174,23.54918032786885,17.35737704918033,44,28,826.4999999999999,48.622950819672134,27.400000000000002,6.872131147540983,9999.0,9999.0,0,0,0.0,0.0,0,0,68.0,10.15686274509804,51,36,1
santa clara,Jujuy,NOA,2025-2026,-24.3100735,-64.6619555,282.0779339747111,-0.14,0,0,1.2,14.466304347826087,9.880434782608695,47,4,0,428.5,0.0,67.21739130434783,36.900000000000006,7,4.817391304347827,26.4,0.1956521739130435,22.263934426229508,16.365573770491803,40,22,748.0999999999999,48.01639344262295,26.2,7.144262295081967,0.0,43.969996336389336,17,32,68.0,10.15686274509804,1,36,43.0,6.72,50,34,1
santa clara de saguier,Santa Fe,CENTRO NORTE,2024-2025,-31.3348439,-61.8266395,601.3683239880179,0.08,5,0,-2.2,12.753260869565217,8.165217391304346,31,10,3,326.3,-5.5,68.54347826086956,40.800000000000004,8,12.786956521739132,35.5,0.25,20.445901639344267,14.522950819672133,24,10,637.2,55.721311475409834,153.4,14.534426229508195,9999.0,9999.0,0,0,0.0,0.0,0,0,15.0,1.6181818181818182,55,12,1
santa clara de saguier,Santa Fe,CENTRO NORTE,2025-2026,-31.3348439,-61.8266395,601.3683239880179,-0.14,3,0,-2.9,11.855434782608697,7.446739130434781,21,4,0,227.10000000000002,-4.9,74.31521739130434,228.5,18,11.752173913043476,42.0,0.33695652173913043,18.04098360655738,12.28360655737705,14,5,494.0999999999999,63.83606557377049,150.0,13.783606557377048,0.0,16.08177373059599,27,86,15.0,1.6181818181818182,1,12,8.0,0.7727272727272727,44,12,1
